date,queue,language,checkpoint,actual_so_far,model_so_far,pace_ratio,remaining_model_forecast,adjusted_full_day_forecast,confidence_label
2026-06-11,Sales,EN,14:00,25.0,21.64,1.155,22.14,50.57,Medium
2026-06-11,Sales,EN,16:00,35.0,29.43,1.1891,14.35,52.06,Medium
2026-06-11,Sales,FR,10:00,10.0,7.71,1.2977,48.9,73.45,Medium
2026-06-11,Sales,FR,12:00,21.0,17.62,1.1918,38.98,67.46,Medium
2026-06-11,Sales,FR,14:00,27.0,26.54,1.0174,30.06,57.59,High
2026-06-11,Sales,FR,16:00,35.0,35.98,0.9727,20.62,55.06,High
2026-06-11,Sales,IT,10:00,6.0,9.28,0.6462,48.38,37.45,Low
2026-06-11,Sales,IT,12:00,13.0,19.13,0.6797,38.54,39.2,Low
2026-06-11,Sales,IT,14:00,24.0,28.94,0.8292,28.72,47.82,Medium
2026-06-11,Sales,IT,16:00,33.0,38.96,0.847,18.71,48.84,Medium
2026-06-12,Customer Service,DE,10:00,54.0,33.53,1.6106,180.41,315.59,Low
2026-06-12,Customer Service,DE,12:00,108.0,71.67,1.5069,142.26,314.28,Low
2026-06-12,Customer Service,DE,14:00,145.0,107.21,1.3525,106.73,289.35,Low
2026-06-12,Customer Service,DE,16:00,212.0,141.01,1.5035,72.93,317.74,Low
2026-06-12,Customer Service,EN,10:00,10.0,8.88,1.1256,46.8,62.68,High
2026-06-12,Customer Service,EN,12:00,28.0,17.7,1.5821,37.99,83.08,Low
2026-06-12,Customer Service,EN,14:00,36.0,27.59,1.3049,28.1,72.67,Low
2026-06-12,Customer Service,EN,16:00,48.0,36.34,1.321,19.35,73.56,Low
2026-06-12,Customer Service,FR,10:00,13.0,14.93,0.8708,67.89,72.12,Medium
2026-06-12,Customer Service,FR,12:00,35.0,29.15,1.2005,53.67,99.43,Medium
2026-06-12,Customer Service,FR,14:00,52.0,41.5,1.2532,41.32,103.79,Medium
2026-06-12,Customer Service,FR,16:00,73.0,57.19,1.2764,25.63,105.71,Medium
2026-06-12,Customer Service,IT,10:00,21.0,13.06,1.6076,62.47,111.58,Low
2026-06-12,Customer Service,IT,12:00,41.0,25.76,1.5915,49.77,113.17,Low
2026-06-12,Customer Service,IT,14:00,60.0,36.71,1.6343,38.82,116.29,Low
2026-06-12,Customer Service,IT,16:00,72.0,48.55,1.483,26.98,111.13,Low
2026-06-12,Sales,DE,10:00,25.0,23.6,1.0594,108.75,140.2,High
2026-06-12,Sales,DE,12:00,47.0,46.21,1.0171,86.13,134.6,High
2026-06-12,Sales,DE,14:00,73.0,67.12,1.0877,65.23,143.95,High
2026-06-12,Sales,DE,16:00,98.0,92.55,1.0589,39.79,140.14,High
2026-06-12,Sales,EN,10:00,6.0,7.12,0.8428,33.86,34.53,Medium
2026-06-12,Sales,EN,12:00,12.0,14.67,0.8179,26.3,33.52,Medium
2026-06-12,Sales,EN,14:00,18.0,20.63,0.8724,20.34,35.75,Medium
2026-06-12,Sales,EN,16:00,26.0,27.08,0.9603,13.9,39.35,High
2026-06-12,Sales,FR,10:00,7.0,8.15,0.859,43.63,44.48,Medium
2026-06-12,Sales,FR,12:00,16.0,17.43,0.9182,34.35,47.54,High
2026-06-12,Sales,FR,14:00,20.0,25.34,0.7893,26.44,40.87,Medium
2026-06-12,Sales,FR,16:00,27.0,33.31,0.8107,18.47,41.98,Medium
2026-06-12,Sales,IT,10:00,7.0,7.91,0.8854,43.61,45.61,Medium
2026-06-12,Sales,IT,12:00,12.0,18.19,0.6597,33.32,33.98,Low
2026-06-12,Sales,IT,14:00,22.0,25.28,0.8704,26.24,44.83,Medium
2026-06-12,Sales,IT,16:00,34.0,33.63,1.0111,17.89,52.09,High
2026-06-13,Customer Service,DE,10:00,42.0,27.47,1.5287,123.59,221.2,Low
2026-06-13,Customer Service,DE,12:00,85.0,53.1,1.6008,97.97,227.05,Low
2026-06-13,Customer Service,DE,14:00,111.0,77.4,1.4342,73.67,216.65,Low
2026-06-13,Customer Service,DE,16:00,150.0,102.61,1.4619,48.46,220.26,Low
2026-06-13,Customer Service,EN,10:00,6.0,6.56,0.9142,33.94,37.03,High
2026-06-13,Customer Service,EN,12:00,17.0,13.39,1.2694,27.11,51.42,Medium
2026-06-13,Customer Service,EN,14:00,23.0,19.67,1.1695,20.84,47.37,Medium
2026-06-13,Customer Service,EN,16:00,36.0,26.99,1.3338,13.51,54.02,Low
2026-06-13,Customer Service,FR,10:00,12.0,8.03,1.4942,42.84,74.13,Low
2026-06-13,Customer Service,FR,12:00,28.0,17.37,1.6124,33.51,76.59,Low
2026-06-13,Customer Service,FR,14:00,37.0,25.66,1.4419,25.22,73.36,Low
2026-06-13,Customer Service,FR,16:00,49.0,34.16,1.4343,16.71,72.97,Low
2026-06-13,Customer Service,IT,10:00,13.0,7.76,1.6763,41.14,72.65,Low
2026-06-13,Customer Service,IT,12:00,24.0,15.06,1.594,33.83,73.06,Low
2026-06-13,Customer Service,IT,14:00,36.0,21.8,1.6511,27.09,75.27,Low
2026-06-13,Customer Service,IT,16:00,42.0,31.71,1.3245,17.18,64.75,Low
2026-06-13,Sales,DE,10:00,13.0,15.85,0.8201,81.97,80.22,Medium
2026-06-13,Sales,DE,12:00,38.0,32.76,1.1598,65.06,113.46,Medium
2026-06-13,Sales,DE,14:00,57.0,47.2,1.2076,50.62,118.13,Medium
2026-06-13,Sales,DE,16:00,78.0,64.92,1.2014,32.9,117.53,Medium
2026-06-13,Sales,EN,10:00,3.0,4.26,0.7051,24.45,20.24,Low
2026-06-13,Sales,EN,12:00,9.0,9.33,0.9642,19.37,27.68,High
2026-06-13,Sales,EN,14:00,12.0,13.63,0.8807,15.08,25.28,Medium
2026-06-13,Sales,EN,16:00,16.0,19.33,0.8276,9.37,23.76,Medium
2026-06-13,Sales,FR,10:00,7.0,6.58,1.063,30.93,39.88,High
2026-06-13,Sales,FR,12:00,12.0,14.18,0.846,23.33,31.74,Medium
2026-06-13,Sales,FR,14:00,17.0,19.75,0.8608,17.76,32.29,Medium
2026-06-13,Sales,FR,16:00,21.0,25.95,0.8092,11.56,30.36,Medium
2026-06-13,Sales,IT,10:00,6.0,6.1,0.983,30.84,36.31,High
2026-06-13,Sales,IT,12:00,9.0,14.34,0.6274,22.6,23.69,Low
2026-06-13,Sales,IT,14:00,13.0,19.08,0.6812,17.86,25.16,Low
2026-06-13,Sales,IT,16:00,25.0,24.79,1.0085,12.15,37.25,High
