date,interval_start,queue,language,actual_calls,model_forecast_calls,partner_forecast_calls,staffing_gap_agents,event_types,alert_type,severity,score,message
2026-04-07,16:00,Customer Service,DE,3.0,8.824,2.024,-3.076,service_incident,understaffing_risk,high,3.076,Required staffing exceeds available capacity.
2026-02-13,15:30,Customer Service,DE,10.0,9.194,9.18,-3.075,holiday_rebound,understaffing_risk,high,3.075,Required staffing exceeds available capacity.
2026-05-13,10:15,Sales,DE,3.0,5.383,12.217,0.112,,partner_forecast_deviation,high,3.0723,Partner forecast deviated materially from actual offered calls.
2026-05-14,16:15,Customer Service,DE,7.0,7.989,10.221,-3.07,,understaffing_risk,high,3.07,Required staffing exceeds available capacity.
2026-06-05,19:00,Customer Service,DE,9.0,4.724,0.672,-3.07,,understaffing_risk,high,3.07,Required staffing exceeds available capacity.
2026-05-05,09:30,Customer Service,EN,2.0,2.544,8.137,-0.39,,partner_forecast_deviation,high,3.0685,Partner forecast deviated materially from actual offered calls.
2026-04-02,10:30,Customer Service,DE,4.0,6.437,2.023,-3.068,,understaffing_risk,high,3.068,Required staffing exceeds available capacity.
2026-01-12,12:15,Customer Service,DE,5.0,6.433,5.128,-3.067,,understaffing_risk,high,3.067,Required staffing exceeds available capacity.
2026-02-10,14:00,Customer Service,DE,6.0,8.025,15.283,-3.062,,understaffing_risk,high,3.062,Required staffing exceeds available capacity.
2026-04-09,19:45,Customer Service,DE,6.0,4.85,1.254,-3.062,,understaffing_risk,high,3.062,Required staffing exceeds available capacity.
2026-04-07,19:00,Customer Service,DE,10.0,4.435,1.215,-3.061,service_incident,understaffing_risk,high,3.061,Required staffing exceeds available capacity.
2026-05-04,13:30,Customer Service,DE,8.0,9.583,19.523,-3.06,,understaffing_risk,high,3.06,Required staffing exceeds available capacity.
2026-01-13,13:15,Customer Service,DE,10.0,6.418,4.869,-3.059,,understaffing_risk,high,3.059,Required staffing exceeds available capacity.
2026-03-12,14:00,Customer Service,DE,7.0,7.44,28.403,-2.704,,partner_forecast_deviation,high,3.0576,Partner forecast deviated materially from actual offered calls.
2026-02-06,08:00,Customer Service,DE,3.0,6.803,12.172,-4.323,,partner_forecast_deviation,high,3.0573,Partner forecast deviated materially from actual offered calls.
2026-05-14,16:45,Customer Service,DE,9.0,9.583,8.586,-3.054,,understaffing_risk,high,3.054,Required staffing exceeds available capacity.
2026-05-14,13:45,Customer Service,FR,2.0,3.723,8.104,0.18,,partner_forecast_deviation,high,3.052,Partner forecast deviated materially from actual offered calls.
2026-05-04,16:15,Customer Service,DE,11.0,9.569,14.934,-3.051,,understaffing_risk,high,3.051,Required staffing exceeds available capacity.
2026-05-01,18:00,Customer Service,DE,8.0,7.649,22.229,-3.049,billing_cycle,understaffing_risk,high,3.049,Required staffing exceeds available capacity.
2026-03-11,09:30,Customer Service,DE,10.0,7.978,8.946,-3.044,,understaffing_risk,high,3.044,Required staffing exceeds available capacity.
2026-03-11,15:15,Customer Service,DE,9.0,8.007,12.286,-3.043,,understaffing_risk,high,3.043,Required staffing exceeds available capacity.
2026-02-03,17:30,Sales,DE,2.0,5.694,8.081,-2.059,,partner_forecast_deviation,high,3.0405,Partner forecast deviated materially from actual offered calls.
2026-03-12,15:15,Customer Service,DE,5.0,8.331,20.2,-3.258,,partner_forecast_deviation,high,3.04,Partner forecast deviated materially from actual offered calls.
2026-03-13,16:30,Sales,DE,2.0,5.018,8.08,0.307,,partner_forecast_deviation,high,3.04,Partner forecast deviated materially from actual offered calls.
2026-02-04,15:45,Customer Service,DE,4.0,6.391,14.598,-3.039,,understaffing_risk,high,3.039,Required staffing exceeds available capacity.
2026-05-13,19:15,Customer Service,DE,6.0,6.383,8.13,-3.038,,understaffing_risk,high,3.038,Required staffing exceeds available capacity.
2026-05-04,12:00,Sales,DE,2.0,5.096,8.071,0.262,,partner_forecast_deviation,high,3.0355,Partner forecast deviated materially from actual offered calls.
2026-05-14,18:30,Customer Service,DE,8.0,6.364,6.713,-3.035,,understaffing_risk,high,3.035,Required staffing exceeds available capacity.
2026-05-08,13:00,Sales,DE,2.0,4.778,8.069,-2.535,,partner_forecast_deviation,high,3.0345,Partner forecast deviated materially from actual offered calls.
2026-05-05,10:15,Customer Service,DE,15.0,9.556,13.819,-3.034,,understaffing_risk,high,3.034,Required staffing exceeds available capacity.
2026-05-11,15:15,Customer Service,IT,2.0,4.05,8.067,0.115,,partner_forecast_deviation,high,3.0335,Partner forecast deviated materially from actual offered calls.
2026-04-02,14:45,Customer Service,DE,9.0,4.801,0.87,-3.033,,understaffing_risk,high,3.033,Required staffing exceeds available capacity.
2026-02-03,15:45,Sales,DE,2.0,5.77,8.065,-1.1,,partner_forecast_deviation,high,3.0325,Partner forecast deviated materially from actual offered calls.
2026-02-10,13:15,Customer Service,DE,8.0,6.37,6.175,-3.032,,understaffing_risk,high,3.032,Required staffing exceeds available capacity.
2026-03-11,18:30,Customer Service,DE,6.0,6.39,15.858,-3.03,,understaffing_risk,high,3.03,Required staffing exceeds available capacity.
2026-03-05,19:30,Customer Service,DE,4.0,6.357,9.349,-3.029,,understaffing_risk,high,3.029,Required staffing exceeds available capacity.
2026-02-11,18:30,Customer Service,DE,3.0,6.377,6.604,-3.028,,understaffing_risk,high,3.028,Required staffing exceeds available capacity.
2026-01-01,19:45,Customer Service,DE,6.0,4.64,0.388,-3.025,billing_cycle,understaffing_risk,high,3.025,Required staffing exceeds available capacity.
2026-02-03,14:15,Customer Service,DE,6.0,7.948,8.193,-3.025,,understaffing_risk,high,3.025,Required staffing exceeds available capacity.
2026-05-14,10:00,Customer Service,IT,2.0,3.846,8.043,0.209,,partner_forecast_deviation,high,3.0215,Partner forecast deviated materially from actual offered calls.
2026-03-10,14:45,Customer Service,DE,8.0,7.957,17.655,-3.019,,understaffing_risk,high,3.019,Required staffing exceeds available capacity.
2026-03-09,10:45,Customer Service,IT,2.0,4.037,8.03,1.127,,partner_forecast_deviation,high,3.015,Partner forecast deviated materially from actual offered calls.
2026-05-05,16:30,Customer Service,DE,9.0,9.516,14.0,-3.013,,understaffing_risk,high,3.013,Required staffing exceeds available capacity.
2026-03-12,12:30,Customer Service,DE,6.0,7.291,24.063,-3.61,,partner_forecast_deviation,high,3.0105,Partner forecast deviated materially from actual offered calls.
2026-01-05,15:15,Customer Service,DE,10.0,6.352,4.733,-3.01,,understaffing_risk,high,3.01,Required staffing exceeds available capacity.
2026-05-05,11:00,Customer Service,DE,9.0,9.514,9.492,-3.002,,understaffing_risk,high,3.002,Required staffing exceeds available capacity.
2026-03-12,09:30,Customer Service,DE,11.0,7.889,10.258,-3.001,,understaffing_risk,high,3.001,Required staffing exceeds available capacity.
2026-06-05,17:30,Customer Service,DE,10.0,6.084,1.181,-3.001,,understaffing_risk,high,3.001,Required staffing exceeds available capacity.
2026-03-05,16:15,Sales,DE,4.0,4.195,16.002,0.747,,partner_forecast_deviation,high,3.0005,Partner forecast deviated materially from actual offered calls.
2026-04-02,08:30,Customer Service,DE,6.0,4.744,0.864,-3.0,,understaffing_risk,high,3.0,Required staffing exceeds available capacity.
2026-03-10,18:15,Customer Service,IT,2.0,3.926,7.999,-0.826,,partner_forecast_deviation,high,2.9995,Partner forecast deviated materially from actual offered calls.
2026-05-04,08:30,Sales,DE,4.0,5.565,6.195,-2.999,,understaffing_risk,high,2.999,Required staffing exceeds available capacity.
2026-02-03,08:30,Customer Service,IT,2.0,3.926,7.994,-1.828,,partner_forecast_deviation,high,2.997,Partner forecast deviated materially from actual offered calls.
2026-05-11,19:45,Sales,DE,2.0,5.7,7.439,-2.996,sales_offer,understaffing_risk,high,2.996,Required staffing exceeds available capacity.
2026-03-09,16:00,Customer Service,DE,4.0,9.504,15.643,-2.994,,understaffing_risk,high,2.994,Required staffing exceeds available capacity.
2026-06-12,09:00,Customer Service,FR,2.0,3.686,7.987,-0.866,,partner_forecast_deviation,high,2.9935,Partner forecast deviated materially from actual offered calls.
2026-05-05,10:45,Customer Service,DE,11.0,9.466,10.767,-2.991,,understaffing_risk,high,2.991,Required staffing exceeds available capacity.
2026-05-06,09:45,Customer Service,DE,7.0,7.891,21.617,-2.99,,understaffing_risk,high,2.99,Required staffing exceeds available capacity.
2026-03-09,09:15,Customer Service,DE,11.0,7.895,8.089,-2.988,,understaffing_risk,high,2.988,Required staffing exceeds available capacity.
2026-05-06,18:15,Customer Service,IT,2.0,3.862,7.975,-0.802,,partner_forecast_deviation,high,2.9875,Partner forecast deviated materially from actual offered calls.
2026-05-04,18:30,Customer Service,DE,5.0,6.292,3.972,-2.984,,understaffing_risk,high,2.984,Required staffing exceeds available capacity.
2026-05-09,19:00,Customer Service,DE,2.0,4.686,2.636,-2.984,,understaffing_risk,high,2.984,Required staffing exceeds available capacity.
2026-03-10,16:00,Customer Service,DE,6.0,9.479,10.698,-2.983,,understaffing_risk,high,2.983,Required staffing exceeds available capacity.
2026-03-05,13:45,Customer Service,DE,5.0,6.797,19.914,-3.323,,partner_forecast_deviation,high,2.9828,Partner forecast deviated materially from actual offered calls.
2026-03-12,11:30,Sales,DE,3.0,5.104,11.944,0.271,,partner_forecast_deviation,high,2.9813,Partner forecast deviated materially from actual offered calls.
2026-05-05,15:15,Sales,DE,3.0,5.082,11.934,-1.722,,partner_forecast_deviation,high,2.978,Partner forecast deviated materially from actual offered calls.
2026-03-14,19:45,Customer Service,DE,4.0,4.685,5.496,-2.976,,understaffing_risk,high,2.976,Required staffing exceeds available capacity.
2026-02-11,11:30,Sales,DE,2.0,5.537,7.949,0.027,,partner_forecast_deviation,high,2.9745,Partner forecast deviated materially from actual offered calls.
2026-05-05,08:15,Customer Service,FR,2.0,3.885,7.949,-0.893,,partner_forecast_deviation,high,2.9745,Partner forecast deviated materially from actual offered calls.
2026-02-10,08:30,Customer Service,DE,2.0,7.865,19.67,-2.973,,understaffing_risk,high,2.973,Required staffing exceeds available capacity.
2026-06-10,08:15,Customer Service,DE,6.0,4.588,1.548,-2.973,,understaffing_risk,high,2.973,Required staffing exceeds available capacity.
2026-05-13,19:30,Customer Service,DE,5.0,6.279,8.042,-2.972,,understaffing_risk,high,2.972,Required staffing exceeds available capacity.
2026-03-13,17:15,Sales,DE,3.0,4.847,11.908,0.4,,partner_forecast_deviation,high,2.9693,Partner forecast deviated materially from actual offered calls.
2026-05-12,10:30,Customer Service,EN,2.0,3.121,7.938,-0.701,,partner_forecast_deviation,high,2.969,Partner forecast deviated materially from actual offered calls.
2026-02-10,11:00,Customer Service,DE,9.0,9.473,13.01,-2.966,,understaffing_risk,high,2.966,Required staffing exceeds available capacity.
2026-05-08,17:00,Customer Service,DE,7.0,6.566,27.746,-3.163,,partner_forecast_deviation,high,2.9637,Partner forecast deviated materially from actual offered calls.
2026-02-09,10:15,Customer Service,DE,8.0,9.465,18.314,-2.962,,understaffing_risk,high,2.962,Required staffing exceeds available capacity.
2026-05-06,17:00,Customer Service,DE,7.0,6.265,14.601,-2.961,,understaffing_risk,high,2.961,Required staffing exceeds available capacity.
2026-06-08,08:00,Customer Service,DE,11.0,4.528,1.422,-2.961,,understaffing_risk,high,2.961,Required staffing exceeds available capacity.
2026-03-10,08:30,Sales,DE,2.0,5.513,8.294,-2.96,,understaffing_risk,high,2.96,Required staffing exceeds available capacity.
2026-03-12,17:00,Customer Service,IT,2.0,3.832,7.919,-1.784,,partner_forecast_deviation,high,2.9595,Partner forecast deviated materially from actual offered calls.
2026-05-06,13:15,Customer Service,DE,4.0,6.103,15.837,-2.868,,partner_forecast_deviation,high,2.9592,Partner forecast deviated materially from actual offered calls.
2026-03-09,15:45,Customer Service,DE,9.0,9.448,33.116,-2.959,,understaffing_risk,high,2.959,Required staffing exceeds available capacity.
2026-05-07,15:00,Customer Service,DE,5.0,6.792,19.793,-1.295,,partner_forecast_deviation,high,2.9586,Partner forecast deviated materially from actual offered calls.
2026-03-06,14:45,Customer Service,FR,2.0,3.552,7.916,0.27,,partner_forecast_deviation,high,2.958,Partner forecast deviated materially from actual offered calls.
2026-04-03,08:30,Customer Service,DE,7.0,4.671,1.275,-2.954,,understaffing_risk,high,2.954,Required staffing exceeds available capacity.
2026-04-07,13:15,Customer Service,DE,5.0,5.731,0.994,-2.954,service_incident,understaffing_risk,high,2.954,Required staffing exceeds available capacity.
2026-02-09,15:00,Customer Service,DE,10.0,9.43,10.589,-2.953,,understaffing_risk,high,2.953,Required staffing exceeds available capacity.
2026-03-10,16:30,Customer Service,DE,5.0,9.442,18.432,-2.951,,understaffing_risk,high,2.951,Required staffing exceeds available capacity.
2026-03-09,08:00,Sales,DE,2.0,5.475,6.301,-2.95,,understaffing_risk,high,2.95,Required staffing exceeds available capacity.
2026-03-12,12:15,Customer Service,DE,1.0,6.23,6.873,-2.949,,understaffing_risk,high,2.949,Required staffing exceeds available capacity.
2026-05-01,14:15,Customer Service,DE,6.0,7.543,7.548,-2.949,billing_cycle,understaffing_risk,high,2.949,Required staffing exceeds available capacity.
2026-05-14,09:00,Customer Service,DE,5.0,7.797,9.439,-2.949,,understaffing_risk,high,2.949,Required staffing exceeds available capacity.
2026-05-06,17:45,Customer Service,DE,13.0,6.225,8.019,-2.947,,understaffing_risk,high,2.947,Required staffing exceeds available capacity.
2026-05-07,12:15,Customer Service,DE,0.0,6.227,7.007,-2.947,,understaffing_risk,high,2.947,Required staffing exceeds available capacity.
2026-04-08,19:30,Customer Service,DE,7.0,4.67,1.288,-2.945,,understaffing_risk,high,2.945,Required staffing exceeds available capacity.
2026-05-05,09:30,Customer Service,DE,6.0,7.816,7.929,-2.945,,understaffing_risk,high,2.945,Required staffing exceeds available capacity.
2026-03-09,10:15,Customer Service,DE,21.0,9.431,13.827,-2.94,,understaffing_risk,high,2.94,Required staffing exceeds available capacity.
2026-03-11,08:30,Sales,DE,7.0,5.633,20.648,-2.939,sales_offer,understaffing_risk,high,2.939,Required staffing exceeds available capacity.
2026-06-05,12:15,Customer Service,DE,3.0,5.964,1.85,-2.936,,understaffing_risk,high,2.936,Required staffing exceeds available capacity.
2026-02-13,12:00,Customer Service,DE,5.0,4.474,1.506,-2.935,holiday_rebound,understaffing_risk,high,2.935,Required staffing exceeds available capacity.
2026-03-04,13:30,Customer Service,DE,6.0,7.805,9.583,-2.935,,understaffing_risk,high,2.935,Required staffing exceeds available capacity.
2026-05-08,18:00,Customer Service,DE,8.0,6.204,20.205,-2.934,,understaffing_risk,high,2.934,Required staffing exceeds available capacity.
2026-05-14,11:30,Customer Service,IT,2.0,3.884,7.862,1.191,,partner_forecast_deviation,high,2.931,Partner forecast deviated materially from actual offered calls.
2026-05-04,15:15,Customer Service,DE,14.0,7.799,7.881,-2.927,,understaffing_risk,high,2.927,Required staffing exceeds available capacity.
2026-05-08,17:30,Customer Service,DE,8.0,6.189,6.259,-2.923,,understaffing_risk,high,2.923,Required staffing exceeds available capacity.
2026-06-01,17:00,Customer Service,DE,17.0,4.345,3.72,-2.923,billing_cycle,understaffing_risk,high,2.923,Required staffing exceeds available capacity.
2026-03-04,13:00,Customer Service,DE,6.0,6.882,23.536,-4.297,,partner_forecast_deviation,high,2.9227,Partner forecast deviated materially from actual offered calls.
2026-01-06,15:45,Customer Service,DE,9.0,6.191,1.481,-2.921,,understaffing_risk,high,2.921,Required staffing exceeds available capacity.
2026-02-13,10:15,Customer Service,DE,11.0,8.998,9.297,-2.921,holiday_rebound,understaffing_risk,high,2.921,Required staffing exceeds available capacity.
2026-05-09,12:15,Sales,DE,2.0,3.686,7.841,1.02,,partner_forecast_deviation,high,2.9205,Partner forecast deviated materially from actual offered calls.
2026-01-13,19:30,Customer Service,DE,10.0,4.602,2.202,-2.92,,understaffing_risk,high,2.92,Required staffing exceeds available capacity.
